,tweet_id,timestamp,text,name,stage,rating,Year,Month,ImageUrl,prediction,pred_coefficient,isDog,id,favorite_count,retweet_count
164,860184849394610176,2017-05-04 17:30:24+00:00,"Here we have perhaps the wisest dog of all. Above average with light sabers. Immortal as h*ck. 14/10 dog, or dog not, there is no try https://t.co/upRYxG4KbG",None,None,1.4,2017,May,https://pbs.twimg.com/media/CUit1O1WoAEBHjj.jpg,basset,0.605437,True,8.601775931397038e+17,0.0,33421.0
165,860177593139703809,2017-05-04 17:01:34+00:00,RT @dog_rates: Ohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboy. 10/10 for all (by happytailsresort) https://t.c…,None,None,1.0,2017,May,https://pbs.twimg.com/media/CUixld6WoAArDrJ.jpg,golden_retriever,0.608537,True,8.599245260120187e+17,20021.0,4349.0
166,859924526012018688,2017-05-04 00:15:58+00:00,Meet Milky. She has no idea what happened. Just as pupset as you. Perhaps a sheep exploded. Even offered to help clean. 12/10 very good girl https://t.co/g8vpXFzw29,Milky,None,1.2,2017,May,https://pbs.twimg.com/media/CUize-0WEAAerAK.jpg,jellyfish,0.447246,False,8.598515781986836e+17,16105.0,3780.0
167,859851578198683649,2017-05-03 19:26:06+00:00,Meet Trooper. He picks pup recyclables that have blown out of bins in the neighborhood and puts them back. 13/10 environmentally savvy af https://t.co/BqSttrTuIl,Trooper,None,1.3,2017,May,https://pbs.twimg.com/media/CUi3PIrWoAAPvPT.jpg,doormat,0.976103,False,8.596078115416515e+17,19476.0,1704.0
168,859607811541651456,2017-05-03 03:17:27+00:00,Sorry for the lack of posts today. I came home from school and had to spend quality time with my puppo. Her name is Zoey and she's 13/10 https://t.co/BArWupFAn0,None,puppo,1.3,2017,May,https://pbs.twimg.com/media/CUi5M7TXIAAY0gj.jpg,Arabian_camel,0.999614,False,8.591969789027738e+17,75193.0,25661.0
169,859196978902773760,2017-05-02 00:04:57+00:00,We only rate dogs. This is quite clearly a smol broken polar bear. We'd appreciate if you only send dogs. Thank you... 12/10 https://t.co/g2nSyGenG9,None,None,1.2,2017,May,https://pbs.twimg.com/media/CUi6geuUYAIvE9n.jpg,pug,0.917326,True,8.590746030371881e+17,35553.0,14740.0
170,859074603037188101,2017-05-01 15:58:40+00:00,Here we have an exotic dog. Good at ukulele. Fashionable af. Has two more arms if needed. Is blue. Knows what 'ohana means. 13/10 would pet https://t.co/gEsymGTXCT,None,None,1.3,2017,May,https://pbs.twimg.com/media/CUi9ARGWUAEyWqo.jpg,lynx,0.287506,False,8.588603904276111e+17,0.0,8805.0
171,858860390427611136,2017-05-01 01:47:28+00:00,"RT @dog_rates: Meet Winston. He knows he's a little too big for the swing, but he doesn't care. Kindly requests a push. 12/10 would happily…",Winston,None,1.2,2017,May,https://pbs.twimg.com/media/CUi_UtnWIAEtfqz.jpg,hog,0.11378900000000003,False,8.588435254709903e+17,16304.0,3771.0
172,858843525470990336,2017-05-01 00:40:27+00:00,I have stumbled puppon a doggo painting party. They're looking to be the next Pupcasso or Puppollock. All 13/10 would put it on the fridge https://t.co/cUeDMlHJbq,None,doggo,1.3,2017,May,https://pbs.twimg.com/media/CUjETvDVAAI8LIy.jpg,Pembroke,0.82294,True,8.584716350111539e+17,22640.0,5271.0
173,858471635011153920,2017-04-30 00:02:42+00:00,This is Sophie. She just arrived. Used pawority shipping. Speedy as h*ck delivery. 13/10 would carefully assemble https://t.co/8jOC4zhNxy,Sophie,None,1.3,2017,April,https://pbs.twimg.com/media/CUjKHs0WIAECWP3.jpg,Chihuahua,0.127178,True,8.5810793345604e+17,16524.0,3154.0
174,858107933456039936,2017-04-28 23:57:28+00:00,This is Wyatt. He had an interview earlier today. Was just told he didn't get the job. A h*ckin injustice. Still 12/10 keep your chin pup https://t.co/QXA4sCXSDF,Wyatt,None,1.2,2017,April,https://pbs.twimg.com/media/CUjSRNCXAAQ6Y_8.jpg,comic_book,0.275927,False,8.579899903573565e+17,16952.0,2812.0
175,857989990357356544,2017-04-28 16:08:49+00:00,This is Rosie. She was just informed of the walk that's about to happen. Knows there are many a stick along the way. 12/10 such excite https://t.co/sOl7cFaP5X,Rosie,None,1.2,2017,April,https://pbs.twimg.com/media/CUjlp51WcAA1vGA.jpg,Chihuahua,0.803528,True,8.577464080567296e+17,36021.0,11524.0
176,857746408056729600,2017-04-28 00:00:54+00:00,Meet Thor. He doesn't have finals because he's a dog but is pupset you have finals. Just wants to play. 13/10 would abandon education for https://t.co/7IFn3rkJai,Thor,None,1.3,2017,April,https://pbs.twimg.com/media/CUl9PGBVEAUV3Wz.jpg,pug,0.910452,True,8.573934049421435e+17,6236.0,1785.0
177,857393404942143489,2017-04-27 00:38:11+00:00,"Instead of the usual nightly dog rate, I'm sharing this story with you. Meeko is 13/10 and would like your help 

https://t.co/Mj4j6QoIJk https://t.co/JdNE5oqYEV",None,None,1.3,2017,April,https://pbs.twimg.com/media/CUmGu7-UcAA0r3O.jpg,minivan,0.435396,False,8.572631603273687e+17,21041.0,4934.0
178,857263160327368704,2017-04-26 16:00:39+00:00,This is Oscar and Oliver. Oliver shrunk Oscar. Oscar isn't pleased about it. Quite pupset tbh. Oliver doesn't seem to mind. Both 13/10 https://t.co/e3U4NReleC,Oscar,None,1.3,2017,April,https://pbs.twimg.com/media/CUmJBS5WUAAKtrP.jpg,golden_retriever,0.992758,True,8.572148918910771e+17,242.0,20.0
179,857214891891077121,2017-04-26 12:48:51+00:00,@Marc_IRL pixelated af 12/10,None,None,1.2,2017,April,https://pbs.twimg.com/media/CUnrN7vUcAAfGvN.jpg,seashore,0.201659,False,8.570621030516449e+17,0.0,183.0
180,857062103051644929,2017-04-26 02:41:43+00:00,RT @AaronChewning: First time wearing my @dog_rates hat on a flight and I get DOUBLE OPEN ROWS. Really makes you think. 13/10 https://t.co/…,None,None,1.3,2017,April,https://pbs.twimg.com/media/CUntin8WIAADmLk.jpg,golden_retriever,0.919584,True,8.570298237970473e+17,19910.0,4364.0
181,857029823797047296,2017-04-26 00:33:27+00:00,This is Zeke. He performs group cheeky wink tutorials. Pawfect execution here. 12/10 would wink back https://t.co/uMH5CLjXJu,Zeke,None,1.2,2017,April,https://pbs.twimg.com/media/CUnuuLEWEAAlKjN.jpg,Siberian_husky,0.424202,True,8.566029935878881e+17,0.0,11633.0
182,856602993587888130,2017-04-24 20:17:23+00:00,RT @dog_rates: This is Luna. It's her first time outside and a bee stung her nose. Completely h*ckin uncalled for. 13/10 where's the bee I…,Luna,None,1.3,2017,April,https://pbs.twimg.com/media/CUoDk8mWsAAMyBL.jpg,cuirass,0.756829,False,8.565438239415624e+17,17135.0,3131.0
183,856543823941562368,2017-04-24 16:22:16+00:00,This is Callie. She'll be your navigator today. Takes her job very seriously. Will shift for you. One ear always in the pupholder. 12/10 https://t.co/Bh9DtLhIBO,Callie,None,1.2,2017,April,https://pbs.twimg.com/media/CUoFZTyW4AE70iD.jpg,teddy,0.379656,False,8.56526610513748e+17,12446.0,2068.0
184,856526610513747968,2017-04-24 15:13:52+00:00,"THIS IS CHARLIE, MARK. HE DID JUST WANT TO SAY HI AFTER ALL. PUPGRADED TO A 14/10. WOULD BE AN HONOR TO FLY WITH https://t.co/p1hBHCmWnA",None,None,1.4,2017,April,https://pbs.twimg.com/media/CUoGQjdXAAAkaz2.jpg,Chihuahua,0.97399,True,8.563308352760259e+17,0.0,731.0
185,856330835276025856,2017-04-24 02:15:55+00:00,RT @Jenna_Marbles: @dog_rates Thanks for rating my cermets 14/10 wow I'm so proud I watered them so much,None,None,1.4,2017,April,https://pbs.twimg.com/media/CUoLEG3XAAE65I0.jpg,Labrador_retriever,0.367818,True,8.562880843501609e+17,545.0,17.0
186,856288084350160898,2017-04-23 23:26:03+00:00,@xianmcguire @Jenna_Marbles Kardashians wouldn't be famous if as a society we didn't place enormous value on what they do. The dogs are very deserving of their 14/10,None,None,1.4,2017,April,https://pbs.twimg.com/media/CUoO1TLWsAA0Z3w.jpg,golden_retriever,0.539004,True,8.562820282406666e+17,29086.0,6841.0
187,856282028240666624,2017-04-23 23:01:59+00:00,"This is Cermet, Paesh, and Morple. They are absolute h*ckin superstars. Watered every day so they can grow. 14/10 for all https://t.co/GUefqUmZv8",Cermet,None,1.4,2017,April,https://pbs.twimg.com/media/CUoSjTnWwAANNak.jpg,basset,0.749394,True,8.55862651834028e+17,320.0,27.0
188,855862651834028034,2017-04-22 19:15:32+00:00,@dhmontgomery We also gave snoop dogg a 420/10 but I think that predated your research,None,None,42.0,2017,April,https://pbs.twimg.com/media/CUoVz8rU8AAfW-c.jpg,Brabancon_griffon,0.483268,True,8.558601361491231e+17,4407.0,1058.0
189,855860136149123072,2017-04-22 19:05:32+00:00,"@s8n You tried very hard to portray this good boy as not so good, but you have ultimately failed. His goodness shines through. 666/10",None,None,66.6,2017,April,https://pbs.twimg.com/media/CUoZqaqWcAAA2MQ.jpg,Airedale,0.168762,True,8.558576985246024e+17,12498.0,2313.0
190,855857698524602368,2017-04-22 18:55:51+00:00,"HE'S LIKE ""WAIT A MINUTE I'M AN ANIMAL THIS IS AMAZING HI HUMAN I LOVE YOU AS WELL"" 13/10 https://t.co/sb73bV5Y7S",None,None,1.3,2017,April,https://pbs.twimg.com/media/CUopnHPVEAAcL2o.jpg,cocker_spaniel,0.359843,True,8.55851453814014e+17,47844.0,19196.0
191,855851453814013952,2017-04-22 18:31:02+00:00,Here's a puppo participating in the #ScienceMarch. Cleverly disguising her own doggo agenda. 13/10 would keep the planet habitable for https://t.co/cMhq16isel,None,doggopuppo,1.3,2017,April,https://pbs.twimg.com/media/CUrFUvDVAAA9H-F.jpg,toy_poodle,0.623685,True,8.55818117272019e+17,28056.0,5943.0
192,855818117272018944,2017-04-22 16:18:34+00:00,I HEARD HE TIED HIS OWN BOWTIE MARK AND HE JUST WANTS TO SAY HI AND MAYBE A NOGGIN PAT SHOW SOME RESPECT 13/10 https://t.co/5BEjzT2Tth,None,None,1.3,2017,April,https://pbs.twimg.com/media/CUrIK1DWoAAhECq.jpg,Chihuahua,0.980511,True,8.5545945376802e+17,31657.0,8987.0
193,855459453768019968,2017-04-21 16:33:22+00:00,"Guys, we only rate dogs. This is quite clearly a bulbasaur. Please only send dogs. Thank you... 12/10 human used pet, it's super effective https://t.co/Xc7uj1C64x",None,None,1.2,2017,April,https://pbs.twimg.com/media/CUrLsI-UsAALfUL.jpg,minivan,0.8734879999999999,False,8.552453238407578e+17,0.0,6568.0
194,855245323840757760,2017-04-21 02:22:29+00:00,RT @dog_rates: Meet George. He looks slightly deflated but overall quite powerful. Not sure how that human restrained him. 12/10 would snug…,George,None,1.2,2017,April,https://pbs.twimg.com/media/CUrNmtFWoAAnWCD.jpg,West_Highland_white_terrier,0.946828,True,8.551382418671247e+17,0.0,50.0
195,855138241867124737,2017-04-20 19:16:59+00:00,RT @frasercampbell_: oh my... what's that... beautiful scarf around your neck... 14/10 a h*ckin good dog in a h*ckin good game @GoodDogsGam…,None,None,1.4,2017,April,https://pbs.twimg.com/media/CUrW3DWXIAAiRqk.jpg,candle,0.174315,False,8.547327164405268e+17,24188.0,6690.0
196,854732716440526848,2017-04-19 16:25:34+00:00,This is Marlee. She fetched a flower and immediately requested that it be placed behind her ear. 12/10 elegant af https://t.co/nJztIEON5s,Marlee,None,1.2,2017,April,https://pbs.twimg.com/media/CUrjvxiVEAA94dH.jpg,Eskimo_dog,0.595665,True,8.544823940443013e+17,31131.0,7608.0
197,854482394044301312,2017-04-18 23:50:52+00:00,This is Arya. She can barely contain her excitement for more peanut butter. Also patriotic af. 13/10 https://t.co/AL4Ahm1Rm5,Arya,None,1.3,2017,April,https://pbs.twimg.com/media/CUroc7QW4AATIff.jpg,Maltese_dog,0.659619,True,8.543652243963617e+17,20046.0,5159.0
198,854365224396361728,2017-04-18 16:05:17+00:00,This is Einstein. He's having a really good day. Hopes you are too. H*ckin nifty tongue. 13/10 would snug intensely https://t.co/mdaQhhfpv6,Einstein,None,1.3,2017,April,https://pbs.twimg.com/media/CUr9NjgU8AEpf5w.jpg,seat_belt,0.874502,False,8.541203570449121e+17,33911.0,8285.0
199,854120357044912130,2017-04-17 23:52:16+00:00,Sometimes you guys remind me just how impactful a pupper can be. Cooper will be remembered as a good boy by so many. 14/10 rest easy friend https://t.co/oBL7LEJEzR,None,pupper,1.4,2017,April,https://pbs.twimg.com/media/CUsd2TfWwAAmdjb.jpg,weasel,0.262802,False,8.540101725529498e+17,17169.0,3433.0
200,854010172552949760,2017-04-17 16:34:26+00:00,"At first I thought this was a shy doggo, but it's actually a Rare Canadian Floofer Owl. Amateurs would confuse the two. 11/10 only send dogs https://t.co/TXdT3tmuYk",None,doggofloofer,1.1,2017,April,https://pbs.twimg.com/media/CUsuijgXAAE4pdi.jpg,dalmatian,0.141257,True,8.537608808903188e+17,30414.0,6403.0
201,853760880890318849,2017-04-17 00:03:50+00:00,Say hello to Alice. I'm told she enjoys car rides and smells good. 12/10 would give her everything she could ever want https://t.co/yT4vw8y77x,Alice,None,1.2,2017,April,https://pbs.twimg.com/media/CUswUBRUAAAahAo.jpg,Christmas_stocking,0.188397,False,8.536391476088422e+17,37198.0,11265.0
202,853639147608842240,2017-04-16 16:00:07+00:00,A photographer took pictures before and after he told his bunny he's a good boy. Here are the results. 13/10 https://t.co/wiQZIsaWUe,None,None,1.3,2017,April,https://pbs.twimg.com/media/CUsx8q_WUAA-m4k.jpg,Pomeranian,0.998275,True,8.532999585644831e+17,16508.0,3928.0
203,853299958564483072,2017-04-15 17:32:18+00:00,This is Rumpole. He'll be your Uber driver this evening. Won't start driving until you buckle pup. 13/10 h*ckin safe good boy https://t.co/EX9Z3EXlVP,Rumpole,None,1.3,2017,April,https://pbs.twimg.com/media/CUttjYtWcAAdPgI.jpg,washbasin,0.245794,False,8.529364055169434e+17,0.0,2243.0
204,852936405516943360,2017-04-14 17:27:40+00:00,"RT @dog_rates: I usually only share these on Friday's, but this is Blue. He's a very smoochable pooch who needs your help. 13/10

https://t…",None,None,1.3,2017,April,https://pbs.twimg.com/media/CUtw9SAVEAAtFUN.jpg,Pembroke,0.8584940000000001,True,8.529122422029926e+17,9658.0,2037.0
205,852912242202992640,2017-04-14 15:51:39+00:00,"Meet Benny. He likes being adorable and making fun of you while you're on the trampoline. 12/10 let's help him out

https://t.co/aVMjBqAy1x https://t.co/7gx2LksT3U",Benny,None,1.2,2017,April,https://pbs.twimg.com/media/CUwLtPeU8AAfAb2.jpg,car_mirror,0.343063,False,8.526726158188995e+17,15939.0,2388.0
206,852672615818899456,2017-04-13 23:59:28+00:00,This is Aspen. She's never tasted a stick so succulent. On the verge of tears. A face of pure appreciation. 12/10 https://t.co/VlyBzOXHEW,Aspen,None,1.2,2017,April,https://pbs.twimg.com/media/CUwOfnDWcAIXryP.jpg,Pomeranian,0.984231,True,8.525534478786642e+17,17492.0,3885.0
207,852553447878664193,2017-04-13 16:05:56+00:00,This is Jarod. He likes having his belly brushed. Tongue ejects when you hit the right spot. 13/10 downright h*ckin adorable https://t.co/ArnxkyD2kC,Jarod,None,1.3,2017,April,https://pbs.twimg.com/media/CUwdYL5UsAAP0XX.jpg,vizsla,0.743216,True,8.523113647355699e+17,35325.0,10961.0
208,852311364735569921,2017-04-13 00:03:59+00:00,This is Wiggles. She would like you to spot her. Probably won't need your help but just in case. 13/10 powerful as h*ck https://t.co/2d370P0OEg,Wiggles,None,1.3,2017,April,https://pbs.twimg.com/media/CUw2MV4XIAAHLO_.jpg,miniature_pinscher,0.734744,True,8.522260867590185e+17,21378.0,7570.0
209,852226086759018497,2017-04-12 18:25:07+00:00,"Meet General. He wasn't content with the quality of his room. Requested to pupgrade, but was ignored. 14/10 look who just lost a customer https://t.co/NP5JW8LnmW",General,None,1.4,2017,April,https://pbs.twimg.com/media/CUw3_QiUEAA8cT9.jpg,teddy,0.953071,False,8.52189679701164e+17,12217.0,1741.0
210,852189679701164033,2017-04-12 16:00:27+00:00,This is Sailor. He has collected the best dirt in the area. As any good boy would. Under the impression you know what to do next. 12/10 https://t.co/jrFzScKWEG,Sailor,None,1.2,2017,April,https://pbs.twimg.com/media/CUxLJO8U8AAu6Zu.jpg,piggy_bank,0.17632,False,8.519539026226586e+17,0.0,10706.0
211,851953902622658560,2017-04-12 00:23:33+00:00,RT @dog_rates: This is Astrid. She's a guide doggo in training. 13/10 would follow anywhere https://t.co/xo7FZFIAao,Astrid,doggo,1.3,2017,April,https://pbs.twimg.com/media/CUxUSuaW4AAdQzv.jpg,beagle,0.375313,True,8.518613850217308e+17,0.0,23.0
212,851861385021730816,2017-04-11 18:15:55+00:00,RT @eddie_coe98: Thanks @dog_rates completed my laptop. 10/10 would buy again https://t.co/bO0rThDlXI,None,None,1.0,2017,April,https://pbs.twimg.com/media/CUxzQ-nWIAAgJUm.jpg,pot,0.273767,False,8.51591660324737e+17,17300.0,3819.0
213,851591660324737024,2017-04-11 00:24:08+00:00,Oh jeez u did me quite the spook little fella. We normally don't rate triceratops but this one seems suspiciously good. 11/10 would pet well https://t.co/BMtfCmNbnS,None,None,1.1,2017,April,https://pbs.twimg.com/media/CUx2F6lVEAAvFev.jpg,web_site,0.901552,False,8.514648197357691e+17,25944.0,7855.0
214,851464819735769094,2017-04-10 16:00:07+00:00,This is Iggy. He was a rescue dog killed in the Stockholm attack. His memorial started with a collar and four bones. It's grown a bit. 14/10 https://t.co/E4a0R9my1M,Iggy,None,1.4,2017,April,https://pbs.twimg.com/media/CUx8JSEXIAU6zPp.jpg,Blenheim_spaniel,0.998335,True,8.512248880608952e+17,22090.0,6350.0
215,851224888060895234,2017-04-10 00:06:42+00:00,"Meet Snoop. His number one passion is sticking his head out of car windows, so he purchased some doggles. Stylish af. 13/10 happy travels https://t.co/iHYfZdz444",Snoop,None,1.3,2017,April,https://pbs.twimg.com/media/CUyDgChWUAAmNSI.jpg,snail,0.563631,False,8.507536429950935e+17,33348.0,10352.0
216,850753642995093505,2017-04-08 16:54:09+00:00,"This is Kyle. He made a joke about your shoes, then stuck his tongue out at you. Uncalled for. Step the h*ck up Kyle. 11/10 would forgive https://t.co/hLQ2Ilg2uN",Kyle,None,1.1,2017,April,https://pbs.twimg.com/media/CUyJYk1WoAMPROb.jpg,Italian_greyhound,0.329339,True,8.503801957145231e+17,13994.0,2915.0
217,850380195714523136,2017-04-07 16:10:12+00:00,This is Leo. He's a personal triathlon coach. Currently overseeing this athlete's push-pups. H*ckin brutal. 13/10 would do all he asks of me https://t.co/FXZQtBcnTO,Leo,None,1.3,2017,April,https://pbs.twimg.com/media/CUyQRzHWoAAhF1D.jpg,boathouse,0.313829,False,8.503335677040681e+17,3647.0,367.0
218,850333567704068097,2017-04-07 13:04:55+00:00,@markhoppus MARK THAT DOG HAS SEEN AND EXPERIENCED MANY THINGS. PROBABLY LOST OTHER EAR DOING SOMETHING HEROIC. 13/10 HUG THE DOG HOPPUS,None,None,1.3,2017,April,https://pbs.twimg.com/media/CUyUSuWXIAAZKYF.jpg,malamute,0.6018859999999999,True,8.501456228166861e+17,17519.0,4244.0
219,850145622816686080,2017-04-07 00:38:06+00:00,This is Riley. He's making new friends. Jubilant as h*ck for the fun times ahead. 11/10 for all pups pictured https://t.co/PCX25VV78l,Riley,None,1.1,2017,April,https://pbs.twimg.com/media/CUyZ6mVW4AI8YWZ.jpg,mud_turtle,0.157477,False,8.500197909955461e+17,21944.0,5459.0
220,850019790995546112,2017-04-06 16:18:05+00:00,Say hello to Boomer. He's a sandy pupper. Having a h*ckin blast. 12/10 would pet passionately https://t.co/ecb3LvExde,Boomer,pupper,1.2,2017,April,https://pbs.twimg.com/media/CUygHhFXAAAwNXv.jpg,German_short-haired_pointer,0.273492,True,8.497769665511301e+17,32390.0,8404.0
221,849776966551130114,2017-04-06 00:13:11+00:00,Seriously guys? Again? We only rate dogs. Please stop submitting other things like this super good hammerhead shark. Thank you... 12/10 https://t.co/TCMC90mSOT,None,None,1.2,2017,April,https://pbs.twimg.com/media/CUym4Y5WsAEiI9_.jpg,toy_poodle,0.383346,True,8.496680946960179e+17,0.0,5513.0
222,849668094696017920,2017-04-05 17:00:34+00:00,RT @dog_rates: This is Gidget. She's a spy pupper. Stealthy as h*ck. Must've slipped pup and got caught. 12/10 would forgive then pet https…,Gidget,pupper,1.2,2017,April,https://pbs.twimg.com/media/CU1Zgk7UcAAjw2t.jpg,Chihuahua,0.368876,True,8.494123028855931e+17,17039.0,3487.0
223,849412302885593088,2017-04-05 00:04:08+00:00,This is Noosh. He noticed you were in the shower and thought you could use some company. 12/10 h*ckin loyal https://t.co/Uq3ChFgWA3,Noosh,None,1.2,2017,April,https://pbs.twimg.com/media/CU1lWFaVAAAl0HG.jpg,Shetland_sheepdog,0.380278,True,8.493365432695767e+17,12240.0,2101.0
224,849336543269576704,2017-04-04 19:03:06+00:00,"At first I thought this was a dog because of the sign, but it is clearly Wilson from Home Improvement. Please only send in dogs... 11/10 https://t.co/jqPk1BZ6xu",None,None,1.1,2017,April,https://pbs.twimg.com/media/CU1zsMSUAAAS0qW.jpg,Irish_terrier,0.254856,True,8.490519198050345e+17,32617.0,7396.0
225,849051919805034497,2017-04-04 00:12:06+00:00,This is Kevin. Kevin doesn't give a single h*ck. Will sit in the fountain if he wants to. 13/10 churlish af https://t.co/r6GjO6MbZz,Kevin,None,1.3,2017,April,https://pbs.twimg.com/media/CU2FsRnVAAA3TEg.jpg,cairn,0.245033,True,8.486905519269929e+17,27104.0,4826.0
226,848690551926992896,2017-04-03 00:16:10+00:00,Please stop sending in animals other than dogs. We only rate dogs. Not Furry Ecuadorian Sea Turtles. Thank you... 12/10 https://t.co/UOE79zb6VU,None,None,1.2,2017,April,https://pbs.twimg.com/media/CU2akCQWsAIbaOV.jpg,platypus,0.974075,False,8.483249590595502e+17,20229.0,4037.0
227,848324959059550208,2017-04-02 00:03:26+00:00,Meet Odin. He's supposed to be giving directions but he'd rather look at u like that. Should probably buckle pup. 12/10 distracting as h*ck https://t.co/1pSqUbLQ5Z,Odin,None,1.2,2017,April,https://pbs.twimg.com/media/CU2l7yvXAAUyYIJ.jpg,English_springer,0.974936,True,8.482136700395643e+17,8834.0,832.0
228,848213670039564288,2017-04-01 16:41:12+00:00,Jerry just apuppologized to me. He said there was no ill-intent to the slippage. I overreacted I admit. Pupgraded to an 11/10 would pet,None,None,1.1,2017,April,https://pbs.twimg.com/media/CU2wPyWWUAAb1MJ.jpg,whippet,0.178027,True,8.482121117298401e+17,17618.0,3444.0
229,848212111729840128,2017-04-01 16:35:01+00:00,"This is Jerry. He's doing a distinguished tongue slip. Slightly patronizing tbh. You think you're better than us, Jerry? 6/10 hold me back https://t.co/DkOBbwulw1",Jerry,None,0.6,2017,April,https://pbs.twimg.com/media/CU3AxW1WoAA3_35.jpg,pug,0.8022229999999999,True,8.479788654273946e+17,0.0,3652.0
230,847978865427394560,2017-04-01 01:08:10+00:00,RT @dog_rates: This is Charlie. He fell asleep on a heating vent. Would puppreciate your assistance. 11/10 someone help Charlie https://t.c…,Charlie,None,1.1,2017,April,https://pbs.twimg.com/media/CU3FbQgVAAACdCQ.jpg,ping-pong_ball,0.999945,False,8.479715744646103e+17,0.0,482.0
231,847971574464610304,2017-04-01 00:39:12+00:00,RT @basic_vacek_: I love my new mug easy 13/10 @dog_rates https://t.co/0bYtoL7Wwt,None,None,1.3,2017,April,https://pbs.twimg.com/media/CU3HlZtW4AAezbt.jpg,Maltese_dog,0.584397,True,8.479627854893261e+17,25296.0,5730.0
232,847962785489326080,2017-04-01 00:04:17+00:00,This is Georgie. He's very shy. Only puppears when called. Aggressively average at fetch. Unique front paws. Looks slippery. 10/10 would pet https://t.co/rcDs5LkiSj,Georgie,None,1.0,2017,April,https://pbs.twimg.com/media/CU3NE8EWUAEVdPD.jpg,sea_urchin,0.493257,False,8.478428114289746e+17,5935.0,1522.0
233,847842811428974592,2017-03-31 16:07:33+00:00,"This is Rontu. He is described as a pal, cuddle bug, protector and constant shadow. 12/10, but he needs your help

https://t.co/zK4cpKPFfU https://t.co/7Xvoalr798",Rontu,None,1.2,2017,March,https://pbs.twimg.com/media/CU3P82RWEAAIVrE.jpg,bow_tie,0.268759,False,8.476172824906138e+17,7558.0,468.0
234,847617282490613760,2017-03-31 01:11:22+00:00,.@breaannanicolee PUPDATE: Cannon has a heart on his nose. Pupgraded to a 13/10,None,None,1.3,2017,March,https://pbs.twimg.com/media/CU3RLqfW4AE0pbA.jpg,Chihuahua,0.275793,True,8.476061755961385e+17,20208.0,3774.0
235,847606175596138505,2017-03-31 00:27:14+00:00,This is Cannon. He just heard something behind him. Fr*ckin frightened af. 12/10 don't look back just run https://t.co/WTPBWT6Ux1,Cannon,None,1.2,2017,March,https://pbs.twimg.com/media/CU3VzVwWwAAAsst.jpg,seat_belt,0.952258,False,8.472510392626053e+17,22036.0,4800.0
236,847251039262605312,2017-03-30 00:56:03+00:00,This is Furzey. He's doing an elevated sandy zoom. Adjusts ears to steer. 12/10 would pet mid flight https://t.co/zhbRIZQgnq,Furzey,None,1.2,2017,March,https://pbs.twimg.com/media/CU3W9ELWEAEdUA0.jpg,chow,0.335269,True,8.471572060888474e+17,21588.0,6572.0
237,847157206088847362,2017-03-29 18:43:12+00:00,"Meet Daisy. She's been pup for adoption for months now but hasn't gotten any applications. 11/10 let's change that

https://t.co/Jlb9L0m3J0 https://t.co/Eh7fGFuy6r",Daisy,None,1.1,2017,March,https://pbs.twimg.com/media/CU3be0SWEAEqb7I.jpg,window_shade,0.583427,False,8.47116187444138e+17,23108.0,3583.0
238,847116187444137987,2017-03-29 16:00:12+00:00,Unbelievable... We. Only. Rate. Dogs. Please stop sending in other things like this Blossoming Flop Kangaroo. Thank you... 11/10 https://t.co/EeeErAbso0,None,None,1.1,2017,March,https://pbs.twimg.com/media/CU3cSG8W4AIAePH.jpg,jack-o'-lantern,0.91914,False,8.468748173621207e+17,21685.0,4404.0
239,846874817362120707,2017-03-29 00:01:05+00:00,"This is Tuck. As you can see, he's rather h*ckin rare. Taken seriously until his legs are seen. Tail stuck in a permanent zoom. 13/10 https://t.co/P7PBGqrKSe",Tuck,None,1.3,2017,March,https://pbs.twimg.com/media/CU3d0azWUAA38FD.jpg,sorrel,0.46037,False,8.465140516477051e+17,48410.0,13076.0
240,846514051647705089,2017-03-28 00:07:32+00:00,This is Barney. He's an elder doggo. Hitches a ride when he gets tired. Waves goodbye before he leaves. 13/10 please come back soon https://t.co/cFAasDXauK,Barney,doggo,1.3,2017,March,https://pbs.twimg.com/media/CU3jwAYWwAAhdAv.jpg,Sussex_spaniel,0.403552,True,8.465059853300449e+17,15304.0,3492.0
241,846505985330044928,2017-03-27 23:35:28+00:00,THIS WAS NOT HIS FAULT HE HAD NO IDEA. 11/10 STILL A VERY GOOD DOG https://t.co/GJ8rozumsy,None,None,1.1,2017,March,https://pbs.twimg.com/media/CU3mITUWIAAfyQS.jpg,English_springer,0.403698,True,8.46153765933736e+17,34394.0,10226.0
242,846153765933735936,2017-03-27 00:15:53+00:00,This is Vixen. He really likes bananas. Steals them when he thinks nobody's watching. 13/10 opportunistic af https://t.co/a0CkS5ExFR,Vixen,None,1.3,2017,March,https://pbs.twimg.com/media/CU3qHNTWsAApGr0.jpg,peacock,0.999924,False,8.461397136270172e+17,33188.0,10972.0
243,846139713627017216,2017-03-26 23:20:02+00:00,SHE DID AN ICY ZOOM AND KNEW WHEN TO PUT ON THE BRAKES 13/10 CANCEL THE GAME THIS IS ALL WE NEED https://t.co/4ctgpGcqAd,None,None,1.3,2017,March,https://pbs.twimg.com/media/CU3tUC4WEAAoZby.jpg,Arctic_fox,0.188174,False,8.460429364376044e+17,17256.0,3224.0
